0.24943,0.089142,0.17593,0.10727,0.050991,0.12801,0.19426,0.17455,0.29912,0.18271,0.21779,0.15824,0.051203,0.14201,0.11953,0.25305,0.25004,0.29461
1.0076,0.35657,0.70373,0.42906,0.20396,0.50752,0.77706,0.69044,1.2133,0.73513,0.87114,0.62922,0.1848,0.56804,0.47389,1.0122,1.0008,1.1799
1.0175,0.35657,0.70373,0.42906,0.20396,0.49847,0.76055,0.67492,1.251,0.75205,0.89047,0.61804,0.17479,0.55615,0.45694,0.99962,0.99556,1.1861
1.0225,0.35657,0.70373,0.42522,0.20396,0.49394,0.75505,0.66716,1.2799,0.76405,0.90082,0.60313,0.16479,0.55219,0.44422,0.98023,0.99281,1.1881
1.0323,0.3601,0.70373,0.42137,0.20396,0.48554,0.75505,0.66716,1.2927,0.77697,0.91118,0.60313,0.16479,0.55219,0.44422,0.9598,0.99384,1.1938
1.0323,0.36363,0.70373,0.42137,0.20396,0.47713,0.73855,0.65165,1.2845,0.78127,0.91118,0.60313,0.16479,0.5479,0.42613,0.9598,0.98677,1.1873
1.0422,0.36363,0.70792,0.41369,0.20396,0.47713,0.73305,0.64389,1.3091,0.78527,0.91601,0.60313,0.16479,0.5436,0.42613,0.9598,0.98643,1.1949
1.0521,0.37069,0.72051,0.41369,0.20396,0.47713,0.73305,0.63613,1.3259,0.78927,0.92567,0.59635,0.16479,0.53502,0.42613,0.9598,0.9922,1.1992
1.0674,0.37069,0.72051,0.41369,0.20396,0.47261,0.72784,0.64389,1.3762,0.80588,0.94569,0.58957,0.16479,0.52643,0.37951,0.89536,0.99535,1.1977
1.0674,0.36363,0.71212,0.41369,0.18422,0.46355,0.7122,0.62886,1.4639,0.8474,0.98573,0.58957,0.16479,0.51388,0.31169,0.83668,0.98183,1.212
1.0081,0.35009,0.68344,0.39727,0.17765,0.428,0.6737,0.59928,1.5637,0.88893,1.0406,0.58212,0.16479,0.51784,0.28597,0.81101,0.93164,1.2491
0.97993,0.32244,0.65476,0.35743,0.15352,0.36173,0.58829,0.53043,1.7615,0.9972,1.1355,0.60686,0.12242,0.51784,0.2385,0.79791,0.85681,1.3327
0.93544,0.29537,0.61384,0.29349,0.12062,0.29061,0.48667,0.42425,1.9428,1.1015,1.2104,0.62176,0.11241,0.50199,0.19611,0.76491,0.75918,1.4041
0.87833,0.27066,0.57256,0.25401,0.10089,0.24665,0.42269,0.35589,2.0335,1.147,1.2456,0.63667,0.12242,0.51388,0.19611,0.78429,0.68504,1.455
