0.030168,0,0.048499,0,0,0,0.090778,0,2.6957,2.1189,1.1789,0.71808,0.57364,0.3814,0.85634,0.17743,0.039619,1.9731
-0.016023,0,-0.052121,0,0,0,-0.092683,0,-1.5134,-2.3194,-1.2612,-0.58065,-0.37518,-0.36984,-0.73339,-0.076648,-0.02728,-1.3038
0.00092175,0,0.016857,0,0,0,0.0071517,0,-0.075904,0.73316,0.40917,-0.039859,-0.13381,0.016577,-0.053377,-0.016676,-0.0045381,-0.34762
-1.1215e-05,0,0.00062049,0,0,0,0.0087607,0,0.085439,0.020918,-0.039566,-0.01351,0.0015397,0.022108,0.089593,0.00098229,-0.0006265,-0.013469
0.00125,0,-0.00099764,0,0,0,0.0044688,0,0.11824,-0.053634,-0.012957,0.012869,0.022321,0.025526,-0.022359,-0.002518,0.0013059,0.028761
0.0014244,0,-0.00050811,0,0,0,-0.0033463,0,0.061816,-0.024611,-0.035829,-0.007599,0.013186,0.001778,0.037818,0.0025098,0.0010174,0.027234
0.00032134,0,-0.00052433,0,0,0,-0.020607,0,0.053272,-0.0027151,0.0032171,0.024192,-0.00090897,-0.024128,-0.026893,0.031935,-0.0058774,-0.0038102
0.00012147,0,-0.00038097,0,0,0,0.020866,0,-0.0019572,-0.014922,0.0024214,0.013726,-0.0040825,0.015158,0.012666,-0.033394,0.0020983,-0.032776
2.7357e-05,0,0.00037127,0,0,0,-0.00034183,0,-0.0106,0.012728,-0.013431,0.0084457,-0.00088958,0.0041353,-0.0060481,0.043083,0.00065811,-0.011803
9.4086e-05,0,0.00016778,0,0,0,-0.001646,0,-0.0027532,0.00096133,0.029161,0.0073095,0.0086393,0.0023462,0.019141,-0.035289,0.000479,0.0079794
-0.00027655,0,0.00035452,0,0,0,-0.01819,0,-0.035651,0.001705,-0.018272,0.014808,-0.024823,0.018699,0.016027,0.037625,-0.0032829,0.06995
-0.029606,0,-0.016179,0,0,0,0.019982,0,0.021967,0.032599,0.033307,0.0116,0.029227,0.0015876,0.0032296,-0.0047534,-0.0086726,0.014079
0.046752,0,0.018319,0,0,0,-0.00046565,0,0.014022,-0.0043999,-0.015415,0.0064056,0.052283,0.0044501,0.0065813,0.00074757,0.017405,0.001206
-0.046551,0,-0.0053305,0,0,0,-0.0016658,0,0.024443,0.018898,0.010418,0.027481,-0.062749,0.004582,0.024536,0.0042967,-0.012609,0.0041624
0.017518,0,0.00023629,0,0,0,-0.018982,0,0.0044973,-0.0040404,0.0063524,0.030436,0.058196,0.0040169,-0.01053,0.003747,0.00069309,0.0055696
-0.0016214,0,0.00079108,0,0,0,0.019956,0,-0.0031117,-0.0009269,0.0027717,0.013297,-0.014362,0.0237,0.023856,0.0027475,0.0034801,0.0014136
0.00039839,0,0.00062324,0,0,0,-0.03631,0,-0.013413,0.026638,0.0063727,0.012004,-0.0045859,0.021425,0.0095244,0.029539,-0.0076495,0.010252
0.00041468,0,0.0006288,0,0,0,0.034596,0,-0.00371,0.0024562,0.002997,0.054133,0.0029504,0.006004,0.0078537,-0.0073821,0.0065456,0.012635
-0.00066296,0,0.00057965,0,0,0,-0.0035106,0,-0.0057505,-0.0086666,0.006237,0.041414,0.045971,0.0079323,0.010123,0.027197,0.00069849,0.0168
0.00033437,0,0.00032174,0,0,0,-0.0023611,0,-0.041376,-0.0077816,0.0030456,0.0033337,-0.024275,0.039753,0.02694,-0.0069148,0.00021546,-0.0053013
0.0003734,0,0.00039151,0,0,0,-0.0011016,0,-0.025959,-0.010975,-0.014364,0.041461,-0.0075181,0.018237,0.031383,0.027889,1.6686e-05,0.0094891
0.00090487,0,0.00032748,0,0,0,0.0012058,0,-0.058774,-0.034894,0.0054703,0.049366,0.045608,0.032492,0.033105,0.017577,-0.00028949,0.0098055
-0.00037063,0,0.00029508,0,0,0,0.00096467,0,-0.043407,0.014858,-0.020778,0.051763,0.01723,0.016022,0.017728,0.017885,0.00056664,0.011966
0.00083814,0,0.00029508,0,0,0,-0.00053114,0,-0.061881,-0.042906,0.006721,0.01187,0.010004,0.040985,0.086226,0.015961,1.042e-05,0.016167
0,0,-0.031575,0,0,0,-0.00034013,0,-0.034931,-0.023464,-0.03463,0.05072,0.049157,0.020888,0.053379,0.016934,-0.0063679,0.021114
0,0,0.066417,0,0,0,0.00015875,0,-0.070451,-0.030879,0.012376,0.018038,-0.018984,0.031077,0.050364,0.018655,0.01059,0.0046549
0,0,-0.076904,0,0,0,-0.00022278,0,-0.04748,-0.0036927,-0.059766,0.010146,0.0449,0.032353,0.042881,0.043784,-0.010089,0.012574
0,0,0.045216,0,0,0,0,0,-0.030269,-0.019959,0.010756,0.0086357,-0.018073,0.0052507,0.06467,0.030805,0.003735,0.015125
0,0,-0.009719,0,0,0,0,0,-0.046496,-0.03322,-0.022014,-0.015245,0.0046454,0.02684,0.069835,0.059578,0.00044161,0.010621
0,0,-0.00043437,0,0,0,0,0,0.019029,-0.0039562,0.031565,0.00184,-0.030177,0.03093,0.042948,0.070238,0.00017344,0.034488
0,0,0.00096134,0,0,0,0,0,0.0023521,0.052011,-0.0026604,-0.066352,-0.0019576,0.028495,0.055534,0.059812,0.00022137,0.028864
0.044765,0,0.00053477,0,0,0,0,0,0.011214,0.0022612,0.011548,-0.036778,-0.073931,0.0066133,0.010835,0.055733,0.012341,0.00017376
-0.0082057,0,0.00014531,0,0,0,0,0,0.01014,0.0097776,0.00029371,-0.083991,0.018801,0.051235,0.024518,0.059449,-0.0041851,0.0030039
0.083601,0,0.00067915,0,0,0,0,0,0.0066848,0.0042438,0.0052214,-0.052868,-0.028804,0.0074752,-0.014734,0.060061,0.021094,-0.02187
0.17816,0.026803,0.031799,0,0,0,0,0,0.017918,0.0081747,0.016898,-0.097124,-0.054506,0.0030132,0.018441,0.087164,0.057635,-0.019748
1.2403,0.18954,0.030998,0,0.050167,0,0,0,0.00076476,0.01849,-0.00042274,-0.072217,-0.060397,0.052322,-0.026544,0.078489,0.3961,-0.024538
-0.19266,0.021844,0.054773,0,-0.035427,0,0,0,0.017915,-0.014711,-0.012677,-0.043937,-0.023965,-0.042744,-0.019659,0.11181,-0.094087,-0.031865
